sensor_1,sensor_2,sensor_3,sensor_4,delay
202,202,202,202
244,244,244,244
314,314,314,314
393,393,393,393
481,481,481,481
578,578,578,578
664,664,664,664
757,757,757,757
865,865,865,865
930,930,930,930
966,966,966,966
996,996,996,996
1023,1023,1023,1023
1023,1023,1023,1023
984,984,984,984
946,946,946,946
882,882,882,882
798,798,798,798
713,713,713,713
624,624,624,624
533,533,533,533
438,438,438,438
325,325,325,325
251,251,251,251
209,209,209,209
176,176,176,176
148,148,148,148
138,138,138,138
174,174,174,174
216,216,216,216
274,274,274,274
357,357,357,357
444,444,444,444
529,529,529,529
618,618,618,618
712,712,712,712
820,820,820,820
892,892,892,892
936,936,936,936
970,970,970,970
991,991,991,991
1010,1010,1010,1010
985,985,985,985
939,939,939,939
885,885,885,885
812,812,812,812
723,723,723,723
634,634,634,634
542,542,542,542
447,447,447,447
337,337,337,337
246,246,246,246
194,194,194,194
154,154,154,154
128,128,128,128
108,108,108,108
121,121,121,121
172,172,172,172
214,214,214,214
285,285,285,285
376,376,376,376
462,462,462,462
550,550,550,550
648,648,648,648
741,741,741,741
836,836,836,836
887,887,887,887
916,916,916,916
943,943,943,943
967,967,967,967
960,960,960,960
916,916,916,916
880,880,880,880
811,811,811,811
728,728,728,728
641,641,641,641
548,548,548,548
457,457,457,457
358,358,358,358
243,243,243,243
174,174,174,174
131,131,131,131
101,101,101,101
75,75,75,75
68,68,68,68
99,99,99,99
139,139,139,139
186,186,186,186
265,265,265,265
354,354,354,354
443,443,443,443
539,539,539,539
633,633,633,633
733,733,733,733
825,825,825,825
872,872,872,872
903,903,903,903
930,930,930,930
951,951,951,951
936,936,936,936
891,891,891,891
852,852,852,852
782,782,782,782
695,695,695,695
606,606,606,606
513,513,513,513
424,424,424,424
322,322,322,322
209,209,209,209
147,147,147,147
105,105,105,105
72,72,72,72
53,53,53,53
46,46,46,46
72,72,72,72
115,115,115,115
165,165,165,165
234,234,234,234
326,326,326,326
415,415,415,415
502,502,502,502
595,595,595,595
698,698,698,698
792,792,792,792
842,842,842,842
877,877,877,877
905,905,905,905
924,924,924,924
923,923,923,923
877,877,877,877
835,835,835,835
765,765,765,765
680,680,680,680
591,591,591,591
495,495,495,495
405,405,405,405
305,305,305,305
192,192,192,192
127,127,127,127
85,85,85,85
59,59,59,59
35,35,35,35
20,20,20,20
44,44,44,44
83,83,83,83
119,119,119,119
187,187,187,187
273,273,273,273
369,369,369,369
459,459,459,459
548,548,548,548
644,644,644,644
749,749,749,749
816,816,816,816
855,855,855,855
880,880,880,880
907,907,907,907
919,919,919,919
880,880,880,880
839,839,839,839
781,781,781,781
703,703,703,703
612,612,612,612
523,523,523,523
429,429,429,429
331,331,331,331
217,217,217,217
134,134,134,134
85,85,85,85
54,54,54,54
31,31,31,31
14,14,14,14
15,15,15,15
53,53,53,53
95,95,95,95
147,147,147,147
223,223,223,223
312,312,312,312
410,410,410,410
495,495,495,495
592,592,592,592
703,703,703,703
781,781,781,781
828,828,828,828
862,862,862,862
888,888,888,888
904,904,904,904
889,889,889,889
843,843,843,843
797,797,797,797
727,727,727,727
640,640,640,640
549,549,549,549
460,460,460,460
364,364,364,364
257,257,257,257
154,154,154,154
93,93,93,93
53,53,53,53
31,31,31,31
8,8,8,8
1,1,1,1
7,7,7,7
43,43,43,43
83,83,83,83
138,138,138,138
213,213,213,213
303,303,303,303
391,391,391,391
485,485,485,485
579,579,579,579
684,684,684,684
765,765,765,765
818,818,818,818
850,850,850,850
874,874,874,874
896,896,896,896
878,878,878,878
829,829,829,829
781,781,781,781
712,712,712,712
620,620,620,620
529,529,529,529
441,441,441,441
348,348,348,348
246,246,246,246
141,141,141,141
78,78,78,78
47,47,47,47
20,20,20,20
21,21,21,21
62,62,62,62
120,120,120,120
186,186,186,186
273,273,273,273
353,353,353,353
437,437,437,437
521,521,521,521
612,612,612,612
